GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,geometry_Tract,ward,OBJECTID,URL,DC_CODE,TYPE,NAME,GIS_ID,SHAPE_Length,SHAPE_Area,Name,Description,geometry_ft
110010074043,2016,74.04.3,"District of Columbia, District of Columbia",305.0,19.05,139.0,92.72,943.0,27750.0,,44.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,7.91,33.81,1,0,0,"MULTIPOLYGON (((-76.992171 38.853751, -76.992132 38.853728, -76.992051 38.853685, -76.988677 38.852812, -76.98330300000001 38.853297, -76.98101200000001 38.850749, -76.98638200000001 38.849944, -76.99095800000001 38.852661, -76.992289 38.853452, -76.99247800000001 38.853564, -76.992171 38.853751)))",Ward 8,,,,,,,,,,,
110010074061,2016,74.06.1,"District of Columbia, District of Columbia",2368.0,17.9,471.0,98.15,1324.0,44804.0,,35.2,0.0,97.26,0.76,0.0,0.0,0.51,1.48,0.0,633.0,32.0,6.79,134.39,1,0,0,"MULTIPOLYGON (((-76.993275 38.858415, -76.989087 38.858444, -76.98834100000001 38.858309, -76.98699499999999 38.85619, -76.98804199999999 38.85518, -76.993149 38.855639, -76.993275 38.858415)))",Ward 8,,,,,,,,,,,
110010074062,2016,74.06.2,"District of Columbia, District of Columbia",693.0,59.36,475.0,97.38,795.0,14329.0,,30.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,36.0,7.58,25.89,1,0,0,"MULTIPOLYGON (((-76.992171 38.853751, -76.99345099999999 38.855014, -76.993651 38.85849, -76.993275 38.858415, -76.993149 38.855639, -76.98804199999999 38.85518, -76.98699499999999 38.85619, -76.986075 38.854627, -76.98330300000001 38.853297, -76.988677 38.852812, -76.992051 38.853685, -76.992132 38.853728, -76.992171 38.853751)))",Ward 8,,,,,,,,,,,
110010074071,2016,74.07.1,"District of Columbia, District of Columbia",868.0,8.56,247.0,49.1,1053.0,34286.0,201400.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,15.0,6.07,36.84,1,0,0,"MULTIPOLYGON (((-76.976004 38.856674, -76.974638 38.854998, -76.97595 38.853572, -76.976812 38.853894, -76.977254 38.854014, -76.98052199999999 38.854151, -76.98330300000001 38.853297, -76.986075 38.854627, -76.98699499999999 38.85619, -76.985687 38.856958, -76.984587 38.857861, -76.98310600000001 38.85692, -76.977232 38.857292, -76.976705 38.857129, -76.976004 38.856674)))",Ward 8,,,,,,,,,,,
110010074072,2016,74.07.2,"District of Columbia, District of Columbia",1866.0,32.41,586.0,64.04,1070.0,34583.0,223500.0,40.7,1.23,96.14,0.0,0.0,0.0,0.0,2.63,0.0,231.0,34.0,5.8,39.42,1,0,0,"MULTIPOLYGON (((-76.984587 38.857861, -76.985687 38.856958, -76.98699499999999 38.85619, -76.98834100000001 38.858309, -76.989087 38.858444, -76.993275 38.858415, -76.993651 38.85849, -76.99381200000001 38.859774, -76.99435800000001 38.860605, -76.993268 38.86218, -76.991221 38.863318, -76.990452 38.86255, -76.98864500000001 38.860763, -76.988033 38.860199, -76.987892 38.860107, -76.98665800000001 38.859312, -76.984587 38.857861)))",Ward 8,,,,,,,,,,,
110010074081,2016,74.08.1,"District of Columbia, District of Columbia",3548.0,45.09,916.0,93.5,1060.0,22353.0,326600.0,44.8,0.85,93.15,1.41,0.0,0.0,0.0,0.0,4.59,327.0,61.0,6.66,35.7,1,0,0,"MULTIPOLYGON (((-76.9634722062731 38.8506686036257, -76.96554874535489 38.8490026077731, -76.968846 38.849226, -76.972827 38.851194, -76.97595 38.853572, -76.974638 38.854998, -76.976004 38.856674, -76.975447 38.856314, -76.975212 38.856528, -76.973416 38.855345, -76.971751 38.856906, -76.969972 38.855822, -76.969977 38.855119, -76.97004800000001 38.852724, -76.96845 38.851325, -76.9634722062731 38.8506686036257)))",Ward 8,,,,,,,,,,,
110010074091,2016,74.09.1,"District of Columbia, District of Columbia",938.0,21.99,233.0,74.81,1211.0,34816.0,236400.0,40.3,1.81,98.19,0.0,0.0,0.0,0.0,0.0,0.0,228.0,28.0,12.02,97.85,1,0,0,"MULTIPOLYGON (((-76.96657051071459 38.8481828510603, -76.9708517314095 38.844748051309, -76.970885 38.848018, -76.96657051071459 38.8481828510603)))",Ward 8,,,,,,,,,,,
110010074092,2016,74.09.2,"District of Columbia, District of Columbia",1222.0,40.18,453.0,70.81,525.0,,266900.0,28.0,0.65,99.35,0.0,0.0,0.0,0.0,0.0,0.0,228.0,27.0,5.96,50.33,1,0,0,"MULTIPOLYGON (((-76.97232651587829 38.8435648398636, -76.97626200000001 38.843818, -76.977053 38.846473, -76.970885 38.848018, -76.9708517314095 38.844748051309, -76.97232651587829 38.8435648398636)))",Ward 8,,,,,,,,,,,
110010074093,2016,74.09.3,"District of Columbia, District of Columbia",1642.0,39.95,466.0,100.0,954.0,34135.0,,29.5,0.0,97.2,0.0,0.0,2.8,0.0,0.0,0.0,690.0,58.0,12.45,148.07,1,0,0,"MULTIPOLYGON (((-76.97232651587829 38.8435648398636, -76.9728438537977 38.8431497825041, -76.97297399999999 38.843312, -76.974484 38.84294, -76.97512399999999 38.842518, -76.97636 38.842641, -76.97706700000001 38.842277, -76.977273 38.841922, -76.977519 38.841853, -76.978003 38.841942, -76.97851199999999 38.842351, -76.978663 38.842308, -76.980592 38.84543, -76.97785500000001 38.846285, -76.977053 38.846473, -76.97626200000001 38.843818, -76.97232651587829 38.8435648398636)))",Ward 8,,,,,,,,,,,
110010075021,2016,75.02.1,"District of Columbia, District of Columbia",3457.0,42.95,828.0,93.34,801.0,28994.0,272300.0,28.0,0.84,98.67,0.0,0.0,0.0,0.0,0.49,0.0,380.0,42.0,5.07,45.89,1,0,0,"MULTIPOLYGON (((-76.97282 38.86308, -76.97004099999999 38.861809, -76.969373 38.861223, -76.969972 38.855822, -76.971751 38.856906, -76.973416 38.855345, -76.975212 38.856528, -76.97429200000001 38.857386, -76.974997 38.857795, -76.973347 38.859551, -76.97479 38.860371, -76.97282 38.86308)))",Ward 8,,,,,,,,,,,
110010075022,2016,75.02.2,"District of Columbia, District of Columbia",1904.0,61.1,584.0,67.52,1004.0,16789.0,206300.0,50.0,1.42,97.95,0.63,0.0,0.0,0.0,0.0,0.0,140.0,30.0,5.14,23.97,1,0,0,"MULTIPOLYGON (((-76.96194148624339 38.8518966918632, -76.9634722062731 38.8506686036257, -76.96845 38.851325, -76.97004800000001 38.852724, -76.969977 38.855119, -76.969972 38.855822, -76.969373 38.861223, -76.96876899999999 38.860664, -76.968147 38.860218, -76.96819499999999 38.858906, -76.96807800000001 38.858351, -76.967356 38.857068, -76.966643 38.856021, -76.96570800000001 38.854841, -76.96194148624339 38.8518966918632)))",Ward 8,,,,,,,,,,,
110010075031,2016,75.03.1,"District of Columbia, District of Columbia",707.0,28.28,177.0,49.23,953.0,35750.0,322200.0,50.0,4.81,91.37,1.56,0.0,0.0,0.0,2.26,0.0,22.0,6.0,3.39,12.43,1,0,0,"MULTIPOLYGON (((-76.98897700000001 38.86795, -76.988355 38.86736, -76.98436100000001 38.866634, -76.983186 38.86642, -76.982679 38.863615, -76.98781 38.864545, -76.990452 38.86255, -76.991221 38.863318, -76.991016 38.863429, -76.99143100000001 38.863955, -76.992327 38.86455, -76.992402 38.864823, -76.991443 38.865824, -76.9902 38.86722, -76.98897700000001 38.86795)))",Ward 8,,,,,,,,,,,
110010075032,2016,75.03.2,"District of Columbia, District of Columbia",1987.0,50.6,444.0,77.59,1045.0,21563.0,197600.0,50.0,0.25,99.3,0.2,0.0,0.25,0.0,0.0,0.0,186.0,21.0,4.73,41.89,1,0,0,"MULTIPOLYGON (((-76.982679 38.863615, -76.983666 38.86053, -76.988033 38.860199, -76.98864500000001 38.860763, -76.990452 38.86255, -76.98781 38.864545, -76.982679 38.863615)))",Ward 8,,,,,,,,,,,
110010075041,2016,75.04.1,"District of Columbia, District of Columbia",2780.0,48.31,834.0,80.23,856.0,17159.0,264400.0,50.0,0.5,99.46,0.0,0.04,0.0,0.0,0.0,0.0,227.0,41.0,4.92,27.22,1,0,0,"MULTIPOLYGON (((-76.988033 38.860199, -76.983666 38.86053, -76.982679 38.863615, -76.983186 38.86642, -76.97901400000001 38.865665, -76.977941 38.865379, -76.975527 38.864229, -76.975013 38.863982, -76.973218 38.863235, -76.97282 38.86308, -76.97479 38.860371, -76.973347 38.859551, -76.974997 38.857795, -76.97429200000001 38.857386, -76.975212 38.856528, -76.975447 38.856314, -76.976004 38.856674, -76.976705 38.857129, -76.977232 38.857292, -76.98310600000001 38.85692, -76.984587 38.857861, -76.98665800000001 38.859312, -76.987892 38.860107, -76.988033 38.860199)))",Ward 8,,,,,,,,,,,
110010076011,2016,76.01.1,"District of Columbia, District of Columbia",822.0,31.36,178.0,81.48,993.0,36520.0,223200.0,35.0,0.0,95.5,2.43,0.0,0.0,2.07,0.0,0.0,82.0,11.0,6.18,46.07,1,0,0,"MULTIPOLYGON (((-76.971419 38.873826, -76.970997 38.87337, -76.970966 38.873304, -76.974953 38.871364, -76.97509700000001 38.871444, -76.977953 38.873444, -76.972948 38.874533, -76.972748 38.874434, -76.971419 38.873826)))",Ward 8,,,,,,,,,,,
110010076012,2016,76.01.2,"District of Columbia, District of Columbia",352.0,9.89,104.0,31.23,1065.0,,263600.0,45.2,3.12,94.32,2.56,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.92,4.81,1,0,0,"MULTIPOLYGON (((-76.970966 38.873304, -76.970939 38.868843, -76.970692 38.868247, -76.974963 38.868243, -76.974953 38.871364, -76.970966 38.873304)))",Ward 8,,,,,,,,,,,
110010076013,2016,76.01.3,"District of Columbia, District of Columbia",1664.0,34.55,392.0,54.44,856.0,40848.0,223500.0,47.0,4.03,95.97,0.0,0.0,0.0,0.0,0.0,0.0,79.0,15.0,3.83,20.15,1,0,0,"MULTIPOLYGON (((-76.97904200000001 38.872911, -76.978734 38.87307, -76.977953 38.873444, -76.97509700000001 38.871444, -76.974953 38.871364, -76.974963 38.868243, -76.979007 38.868232, -76.979004 38.869344, -76.97904200000001 38.872911)))",Ward 8,,,,,,,,,,,
110010076014,2016,76.01.4,"District of Columbia, District of Columbia",753.0,22.73,367.0,70.78,880.0,26061.0,228300.0,33.2,1.2,95.48,0.0,3.32,0.0,0.0,0.0,0.0,65.0,15.0,4.09,17.71,1,0,0,"MULTIPOLYGON (((-76.979007 38.868232, -76.981247 38.86823, -76.982226 38.867737, -76.98218300000001 38.871336, -76.97904200000001 38.872911, -76.979004 38.869344, -76.979007 38.868232)))",Ward 8,,,,,,,,,,,
110010076015,2016,76.01.5,"District of Columbia, District of Columbia",591.0,26.92,176.0,31.45,965.0,,215700.0,50.0,1.18,88.83,9.98,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.7,5.68,1,0,0,"MULTIPOLYGON (((-76.98897700000001 38.86795, -76.98819 38.868408, -76.98947699999999 38.870222, -76.990515 38.871469, -76.98383200000001 38.875143, -76.978173 38.876953, -76.975623 38.875676, -76.972948 38.874533, -76.977953 38.873444, -76.978734 38.87307, -76.97904200000001 38.872911, -76.98218300000001 38.871336, -76.982226 38.867737, -76.983868 38.866922, -76.98436100000001 38.866634, -76.988355 38.86736, -76.98897700000001 38.86795)))",Ward 8,,,,,,,,,,,
110010076031,2016,76.03.1,"District of Columbia, District of Columbia",1652.0,22.3,371.0,59.3,1269.0,35479.0,200600.0,38.9,2.18,90.8,7.02,0.0,0.0,0.0,0.0,0.0,24.0,8.0,2.16,6.47,1,0,0,"MULTIPOLYGON (((-76.951324 38.865594, -76.947535 38.864046, -76.94669577194838 38.8636612514827, -76.949696 38.861312, -76.94986096644301 38.8611965234899, -76.95385899999999 38.862709, -76.95667400000001 38.86259, -76.955746 38.863898, -76.951324 38.865594)))",Ward 7,,,,,,,,,,,
110010076032,2016,76.03.2,"District of Columbia, District of Columbia",543.0,0.0,188.0,53.68,1103.0,,338100.0,19.5,0.0,96.13,0.0,0.0,3.87,0.0,0.0,0.0,1.0,1.0,0.53,0.53,1,0,0,"MULTIPOLYGON (((-76.959 38.861923, -76.958911 38.86127, -76.958918 38.857272, -76.966545 38.857305, -76.967356 38.857068, -76.96807800000001 38.858351, -76.96819499999999 38.858906, -76.962281 38.861627, -76.959 38.861923)))",Ward 7,,,,,,,,,,,
110010076033,2016,76.03.3,"District of Columbia, District of Columbia",551.0,0.0,28.0,0.0,,147667.0,355800.0,,14.52,70.6,6.53,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,"MULTIPOLYGON (((-76.95667400000001 38.86259, -76.95385899999999 38.862709, -76.94986096644301 38.8611965234899, -76.95369599999999 38.858512, -76.9581489643888 38.8549394112303, -76.958918 38.857272, -76.958911 38.86127, -76.959 38.861923, -76.95740499999999 38.862269, -76.95667400000001 38.86259)))",Ward 7,,,,,,,,,,,
110010076034,2016,76.03.4,"District of Columbia, District of Columbia",1204.0,51.74,551.0,89.67,880.0,48994.0,,20.4,10.55,71.43,18.02,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.91,2.9,1,0,0,"MULTIPOLYGON (((-76.96194148624339 38.8518966918632, -76.96570800000001 38.854841, -76.966643 38.856021, -76.967356 38.857068, -76.966545 38.857305, -76.958918 38.857272, -76.9581489643888 38.8549394112303, -76.96194148624339 38.8518966918632)))",Ward 7,,,,,,,,,,,
110010076041,2016,76.04.1,"District of Columbia, District of Columbia",1378.0,33.13,480.0,91.0,1026.0,43295.0,,28.4,0.15,99.2,0.65,0.0,0.0,0.0,0.0,0.0,140.0,38.0,7.92,29.17,1,0,0,"MULTIPOLYGON (((-76.971419 38.873826, -76.970648 38.873464, -76.967771 38.872308, -76.967777 38.867658, -76.970213 38.866276, -76.970221 38.867212, -76.970692 38.868247, -76.970939 38.868843, -76.970966 38.873304, -76.970997 38.87337, -76.971419 38.873826)))",Ward 7,,,,,,,,,,,
110010076042,2016,76.04.2,"District of Columbia, District of Columbia",1382.0,6.21,323.0,47.97,1101.0,82692.0,375600.0,19.2,8.54,83.86,3.76,1.59,0.0,0.0,0.87,1.37,273.0,13.0,4.02,84.52,1,0,0,"MULTIPOLYGON (((-76.96038299999999 38.869291, -76.95611 38.867544, -76.953001 38.866279, -76.951324 38.865594, -76.955746 38.863898, -76.95667400000001 38.86259, -76.95740499999999 38.862269, -76.959 38.861923, -76.962281 38.861627, -76.96819499999999 38.858906, -76.968147 38.860218, -76.96876899999999 38.860664, -76.970783 38.864241, -76.970817 38.86472, -76.970213 38.866276, -76.967777 38.867658, -76.967781 38.865965, -76.967737 38.865794, -76.967569 38.86554, -76.96717 38.865638, -76.966437 38.865332, -76.966088 38.865307, -76.965639 38.865633, -76.964799 38.865632, -76.959693 38.86563, -76.96038299999999 38.869291)))",Ward 7,3.0,"http://cfo.dc.gov/cfo/cwp/view,a,1325,q,590509,cfoNav,|33208|.asp",DC CODE § 2-1219.19,TIF,Skyland Shopping Center,tif_3,1474.0720120715,80730.1661900498,Skyland Shopping Center,,"POLYGON ((-76.96692649546435 38.86006103398598, -76.96651179991433 38.86021662329247, -76.96622773636035 38.86028035602428, -76.96574446699502 38.86045889597437, -76.96579858296012 38.86054037260445, -76.96596762119771 38.86082713303252, -76.96586077337629 38.86091097925647, -76.96601272795125 38.86116874552288, -76.96607642983851 38.86122316592711, -76.96615774177083 38.86126832168279, -76.96633762272056 38.86160942350664, -76.9663493792003 38.86164977563046, -76.96540108878717 38.86180600178803, -76.96540098763323 38.86201468179427, -76.9664369698306 38.86201648859878, -76.96652493868788 38.86202086491712, -76.96661158126612 38.86202797932378, -76.96669847603282 38.86203794045474, -76.96678496623234 38.86205072999489, -76.96687016475046 38.86206619462893, -76.96707740062475 38.86211622295243, -76.96723484361058 38.8623305505137, -76.9673600919094 38.86252566291087, -76.96753051587061 38.86280434986953, -76.96802123199582 38.86360680203744, -76.96845775817454 38.86430363176522, -76.9684701412869 38.86419553159396, -76.96847020358724 38.86405449918855, -76.9684538630454 38.86392200974804, -76.96841566278555 38.86377669327305, -76.9683556030684 38.86361854969955, -76.96828828701638 38.86349797209498, -76.96847710235504 38.86342102828457, -76.96894571622835 38.86323005827816, -76.96897661285924 38.86321746369518, -76.96979339352261 38.86288460058812, -76.96988318092416 38.86284159532086, -76.96938072032184 38.86207313774945, -76.96923719736373 38.86177189542918, -76.96887513484278 38.86100857758265, -76.96877076330946 38.86077626474277, -76.96865982250191 38.8606358430284, -76.96847053575598 38.86047753198746, -76.96825838286368 38.86034984541995, -76.96796460741862 38.86023234641791, -76.96715503463973 38.86004578299568, -76.96692649546435 38.86006103398598))"
110010076043,2016,76.04.3,"District of Columbia, District of Columbia",1006.0,3.19,357.0,64.73,945.0,41164.0,370000.0,35.3,2.09,93.84,0.0,4.08,0.0,0.0,0.0,0.0,139.0,41.0,11.48,38.94,1,0,0,"MULTIPOLYGON (((-76.967777 38.867658, -76.967771 38.872308, -76.964772 38.871087, -76.96038299999999 38.869291, -76.959693 38.86563, -76.964799 38.865632, -76.965639 38.865633, -76.966088 38.865307, -76.966437 38.865332, -76.96717 38.865638, -76.967569 38.86554, -76.967737 38.865794, -76.967781 38.865965, -76.967777 38.867658)))",Ward 7,,,,,,,,,,,
110010076051,2016,76.05.1,"District of Columbia, District of Columbia",760.0,0.0,52.0,7.94,1429.0,77578.0,274300.0,50.0,4.74,83.03,0.0,4.47,3.95,0.0,3.82,0.0,6.0,3.0,5.77,11.54,1,0,0,"MULTIPOLYGON (((-76.979007 38.868232, -76.974963 38.868243, -76.974317 38.866372, -76.975527 38.864229, -76.977941 38.865379, -76.97901400000001 38.865665, -76.979007 38.868232)))",Ward 7,,,,,,,,,,,
110010076052,2016,76.05.2,"District of Columbia, District of Columbia",2195.0,35.4,1135.0,96.46,985.0,36133.0,153400.0,32.6,0.87,90.57,0.46,0.0,6.1,0.0,2.0,0.0,530.0,96.0,8.46,46.7,1,0,0,"MULTIPOLYGON (((-76.975527 38.864229, -76.974317 38.866372, -76.974963 38.868243, -76.970692 38.868247, -76.970221 38.867212, -76.970213 38.866276, -76.970817 38.86472, -76.970783 38.864241, -76.96876899999999 38.860664, -76.969373 38.861223, -76.97004099999999 38.861809, -76.97282 38.86308, -76.973218 38.863235, -76.975013 38.863982, -76.975527 38.864229)))",Ward 7,,,,,,,,,,,
110010076053,2016,76.05.3,"District of Columbia, District of Columbia",654.0,50.0,204.0,88.01,928.0,14201.0,222500.0,50.0,2.75,92.05,0.0,0.0,0.0,0.0,5.2,0.0,54.0,19.0,9.31,26.47,1,0,0,"MULTIPOLYGON (((-76.982226 38.867737, -76.981247 38.86823, -76.979007 38.868232, -76.97901400000001 38.865665, -76.983186 38.86642, -76.98436100000001 38.866634, -76.983868 38.866922, -76.982226 38.867737)))",Ward 7,,,,,,,,,,,
110010077031,2016,77.03.1,"District of Columbia, District of Columbia",712.0,33.97,248.0,45.65,883.0,,229100.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,11.0,4.44,32.66,1,0,0,"MULTIPOLYGON (((-76.94826399999999 38.889788, -76.948117 38.88979, -76.947244 38.889784, -76.938226 38.889776, -76.940555 38.886544, -76.94252 38.882476, -76.945036 38.886508, -76.946518 38.886354, -76.94958800000001 38.88933, -76.94826399999999 38.889788)))",Ward 7,,,,,,,,,,,
110010077032,2016,77.03.2,"District of Columbia, District of Columbia",1316.0,6.08,220.0,48.88,,31703.0,226200.0,48.5,0.0,97.04,2.96,0.0,0.0,0.0,0.0,0.0,23.0,12.0,5.45,10.45,1,0,0,"MULTIPOLYGON (((-76.94667699999999 38.88283, -76.95214 38.888824, -76.95262099999999 38.889301, -76.953086 38.889762, -76.951953 38.889792, -76.94826399999999 38.889788, -76.94958800000001 38.88933, -76.946518 38.886354, -76.945036 38.886508, -76.94252 38.882476, -76.942896 38.882171, -76.942977 38.882112, -76.94577200000001 38.880869, -76.94667699999999 38.88283)))",Ward 7,,,,,,,,,,,
110010077033,2016,77.03.3,"District of Columbia, District of Columbia",2720.0,57.12,967.0,97.15,869.0,20656.0,,44.6,0.0,99.38,0.0,0.0,0.62,0.0,0.0,0.0,505.0,74.0,7.65,52.22,1,0,0,"MULTIPOLYGON (((-76.94667699999999 38.88283, -76.956266 38.88363, -76.95214 38.888824, -76.94667699999999 38.88283)))",Ward 7,,,,,,,,,,,
110010077034,2016,77.03.4,"District of Columbia, District of Columbia",519.0,34.91,232.0,95.42,910.0,,,48.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,15.0,6.47,45.26,1,0,0,"MULTIPOLYGON (((-76.95749600000001 38.88363, -76.955232 38.886797, -76.953086 38.889762, -76.95262099999999 38.889301, -76.95214 38.888824, -76.956266 38.88363, -76.95749600000001 38.88363)))",Ward 7,,,,,,,,,,,
110010077071,2016,77.07.1,"District of Columbia, District of Columbia",2588.0,25.29,703.0,76.48,725.0,30643.0,266700.0,28.0,0.0,99.81,0.0,0.0,0.0,0.0,0.19,0.0,244.0,37.0,5.26,34.71,1,0,0,"MULTIPOLYGON (((-76.93380481413629 38.8737551847548, -76.934102 38.87662, -76.93626399999999 38.880209, -76.93304000000001 38.881491, -76.929316 38.880674, -76.929163 38.880692, -76.926958 38.880954, -76.926472 38.88101, -76.926046 38.881004, -76.92435 38.881173, -76.9243429780998 38.8811640323343, -76.9255950496815 38.8801836298551, -76.93380481413629 38.8737551847548)))",Ward 7,,,,,,,,,,,
110010077072,2016,77.07.2,"District of Columbia, District of Columbia",1835.0,12.05,106.0,27.51,1673.0,65963.0,267000.0,34.6,0.0,95.31,3.81,0.0,0.0,0.0,0.87,0.0,1.0,0.0,0.0,0.94,1,0,0,"MULTIPOLYGON (((-76.93380481413629 38.8737551847548, -76.93497132573869 38.8728417778189, -76.94293399999999 38.877009, -76.944864 38.879093, -76.94277700000001 38.880415, -76.93626399999999 38.880209, -76.934102 38.87662, -76.93380481413629 38.8737551847548)))",Ward 7,,,,,,,,,,,
